Year,Company,Country,Present Year Revenue,Last Year Revenue,Percentage Change,Present Year Total Revenue,Percentage Defense Revenue,Year Formatted
2011,L-3 Communications Holdings,USA,12.521,13.074,-4.229769,15.169,82.54334,2011-01-01
2011,United Technologies Corporation,USA,11.0,11.6,-5.172414,55.8,19.713263,2011-01-01
2011,Thales,France,9.4926,9.956,-4.6544833,18.135,52.344086,2011-01-01
2011,SAIC,USA,8.577,8.677,-1.152472,10.657,80.48231,2011-01-01
2011,Huntington Ingalls Industries,USA,6.575,,,6.575,100.0,2011-01-01
2011,Honeywell International Inc,USA,5.3,5.4,-1.8518518,36.5,14.520548,2011-01-01
2011,Booz Allen Hamilton,USA,4.86,4.662,4.247104,5.9,82.37288,2011-01-01
2011,Rolls Royce,United Kingdom,4.6915,4.4833,4.643905,17.432,26.913149,2011-01-01
2011,Computer Sciences Corporation,USA,4.498,4.502,-0.0888494,16.042,28.038898,2011-01-01
2011,Oshkosh Corporation,USA,4.3652,7.1617,-39.04799,7.5847,57.552708,2011-01-01
2011,Textron Inc,USA,4.171,3.9995,4.288036,11.275,36.993347,2011-01-01
2011,GE,USA,4.1,4.1,0.0,147.3,2.783435,2011-01-01
2011,Exelis Inc,USA,4.0873,,,5.839,70.0,2011-01-01
2011,DCNS,France,3.647,3.3186999999999998,9.892429,3.647,100.0,2011-01-01
2011,Mitsubishi Heavy Industries Limited,Japan,3.61,3.0394,18.773445,35.261300000000006,10.237852,2011-01-01
2011,URS Corporation,USA,3.5956,3.7361,-3.760606,9.545,37.669987,2011-01-01
2011,Almaz-Antey,Russia,3.552,3.9405,-9.859155,4.1887,84.799576,2011-01-01
2011,SAFRAN Group,France,3.2673,3.1424000000000003,3.974674,16.3365,20.0,2011-01-01
2011,Saab AB,Sweden,3.2589,3.1,5.125803,3.6267,89.85855,2011-01-01
2011,ATK,USA,3.25,2.73,19.047619,4.618399999999999,70.37069,2011-01-01
2011,Harris Corporation,USA,2.9846999999999997,2.6223,13.819925,5.924600000000001,50.378082,2011-01-01
2011,Rheinmetall AG,Germany,2.9803,2.6641999999999997,11.864729,6.2,48.069355,2011-01-01
2011,CACI International Inc,USA,2.8587,2.4505,16.657824,3.5778000000000003,79.901054,2011-01-01
2011,Babcock International,United Kingdom,2.8561,2.0871,36.845383,4.924300000000001,58.000122,2011-01-01
2011,Rockwell Collins,USA,2.813,2.9,-3.0,4.806,58.531006,2011-01-01
2011,DynCorp,USA,2.7761,2.6238,5.80456,3.7215,74.59627,2011-01-01
2011,ManTech International Corporation,USA,2.7724,2.4947,11.1315975,2.87,96.5993,2011-01-01
2011,Hindustan Aeronautics Limited,India,2.7696,2.277,21.633732,2.9962,92.437096,2011-01-01
2011,Fluor Corporation,USA,2.7355,1.8842,45.18098,23.381400000000003,11.6994705,2011-01-01
2011,Elbit Systems Ltd,Israel,2.6766,2.5366,5.5191984,2.8175,94.999115,2011-01-01
2011,Russian Helicopters,Russia,2.6443000000000003,1.9054,38.77926,3.4164,77.40019,2011-01-01
2011,Kawasaki Heavy Industries,Japan,2.6238,1.0427,151.6352,16.2972,16.099699,2011-01-01
2011,Israel Aerospace Industries,Israel,2.508,2.38,5.3781514,3.436,72.99185,2011-01-01
2011,Sukhoi Aviation Holding Company,Russia,2.4795,1.4042000000000001,76.577415,2.61,95.0,2011-01-01
2011,Goodrich Corporation,USA,2.424,2.201,10.131759,8.075,30.018578,2011-01-01
2011,Bechtel Group,USA,2.4,2.2,9.090909,32.9,7.2948327,2011-01-01
2011,Hewlett-Packard,USA,2.2359,0.9719,130.05452,127.2,1.7577829,2011-01-01
2011,ViStar Corporation,USA,2.0,2.151,-7.019991,13.958,14.3287,2011-01-01
2011,Rafael Advanced Defense Systems Ltd,Israel,1.979,1.8448,7.274499,1.979,100.0,2011-01-01
2011,ST Engineering,Singapore,1.9552,1.8009000000000002,8.567934,4.7687,41.000687,2011-01-01
2011,Serco,United Kingdom,1.9,1.6695,13.806529,7.2856000000000005,26.07884,2011-01-01
2011,Cobham,United Kingdom,1.8944,1.9987000000000001,-5.2183886,2.9745,63.688015,2011-01-01
2011,QinetiQ Group,United Kingdom,1.5793,1.9213,-17.800447,2.3571999999999997,66.998985,2011-01-01
2011,Kongsberg Gruppen,Norway,1.4443,1.4998,-3.7004933,2.7041,53.411484,2011-01-01
2011,Mitsubishi Electric,Japan,1.4413,1.1877,21.352201,45.4925,3.1682146,2011-01-01
2011,NEC Corporation,Japan,1.4387999999999999,1.0088,42.62491,37.96,3.7903056,2011-01-01
2011,GKN Group,United Kingdom,1.3714000000000002,1.0542,30.089176,2.3755,57.731003,2011-01-01
2011,KraussMaffei Wegmann,Germany,1.3085,1.1947,9.525409,1.3085,100.0,2011-01-01
2011,Irkut Corporation,Russia,1.2862,1.4,-8.128575,1.626,79.10209,2011-01-01
2011,United Engine-Building Corporation,Russia,1.2459,1.2437,0.17689742,3.1167,39.974976,2011-01-01
2011,Dassault Aviation,France,1.2389000000000001,1.273,-2.6787097,4.6006,26.929096,2011-01-01
2011,Nexter Group,France,1.1845999999999999,1.4284000000000001,-17.06805,1.1845999999999999,100.0,2011-01-01
2011,Chemring Group,United Kingdom,1.156,0.9011,28.287653,1.1918,96.99613,2011-01-01
2011,Hanwha Techwin,South Korea,1.092,1.032,5.813954,2.6845,40.677963,2011-01-01
2011,Fincantieri SpA,Italy,1.0859,0.943,15.153768,3.3156999999999996,32.750248,2011-01-01
2011,Jacobs Engineering Inc,USA,1.0363,1.0531,-1.5952832,10.3817,9.981988,2011-01-01
2011,AAR Corp,USA,0.962,0.9424,2.0797937,1.9895,48.353855,2011-01-01
2011,Ultra Electronics Holdings,United Kingdom,0.9615,0.878,9.51025,1.1725,82.004265,2011-01-01
2011,Diehl Stiftung,Germany,0.9466,0.9637,-1.7744148,3.7933000000000003,24.954525,2011-01-01
2011,Bharat Electronics Limited,India,0.9431,0.9977,-5.4725904,1.2204000000000002,77.27794,2011-01-01
2011,Meggitt,United Kingdom,0.9388,0.789,18.986057,2.3343000000000003,40.217625,2011-01-01
2011,CAE,Canada,0.9045,0.8509,6.2992096,1.8429,49.080254,2011-01-01
2011,Korea Aerospace Industries,South Korea,0.8982,0.8543,5.138713,1.1699000000000002,76.775795,2011-01-01
2011,Cubic Corporation,USA,0.869,0.8051,7.9369054,1.285,67.62646,2011-01-01
2011,Embraer,Brazil,0.8667999999999999,0.6713,29.1226,5.9148000000000005,14.654764,2011-01-01
2011,Moog Inc,USA,0.855,0.837,2.1505377,2.331,36.679535,2011-01-01
2011,Aselsan,Turkey,0.8483999999999999,0.7622000000000001,11.309369,0.8996000000000001,94.308586,2011-01-01
2011,RUAG Holding,Switzerland,0.8447,0.8102,4.258208,2.012,41.9831,2011-01-01
2011,Wyle Laboratories,USA,0.829,0.5635,47.116238,1.1485,72.18111,2011-01-01
2011,LIG Nex1,South Korea,0.8235,0.811,1.541307,0.8235,100.0,2011-01-01
2011,Curtiss-Wright Corporation,USA,0.8199,0.784,4.579085,2.0176,40.63739,2011-01-01
2011,Patria Group,Finland,0.7795,0.6584,18.39307,0.8616,90.47122,2011-01-01
2011,Accenture,Ireland,0.758,0.725,4.551724,25.5,2.972549,2011-01-01
2011,Turkish Aerospace Industries,Turkey,0.7377999999999999,0.445,65.79775,0.8487,86.93295,2011-01-01
2011,Alion Science and Technology,USA,0.7261,0.7717999999999999,-5.921225,0.7873,92.22659,2011-01-01
2011,Battelle,USA,0.7189,0.7532000000000001,-4.5539017,6.3,11.411112,2011-01-01
2011,Mission Essential,USA,0.7182000000000001,0.6227,15.336437,0.7255,98.9938,2011-01-01
2011,STI Systems,Russia,0.7181000000000001,0.449,59.933178,2.093,34.3096,2011-01-01
2011,Teledyne FLIR,USA,0.7122999999999999,0.706,0.89234954,1.5440999999999998,46.130432,2011-01-01
2011,Indra Sistemas,Spain,0.7097,0.7884,-9.982244,3.7424,18.963768,2011-01-01
2011,MiG,Russia,0.7,0.3,133.33334,0.7,100.0,2011-01-01
2011,Teledyne Technologies,USA,0.6944,0.7273999999999999,-4.536706,1.9419000000000002,35.758793,2011-01-01
2011,Fujitsu Limited,Japan,0.6613,0.5038,31.262407,55.8438,1.1841959,2011-01-01
2011,Toshiba,Japan,0.63,0.209,201.4354,76.2538,0.8261884,2011-01-01
2011,SRA International,USA,0.567,0.661,-14.220877,1.705,33.255135,2011-01-01
2011,Nammo,Norway,0.5657000000000001,0.5709,-0.9108447,0.5657000000000001,100.0,2011-01-01
2011,SRC Inc,USA,0.5562999999999999,0.691,-19.493488,0.5721,97.23825,2011-01-01
2011,ARINC,USA,0.49510000000000004,0.6497999999999999,-23.807323,0.9314,53.156536,2011-01-01
2011,Ball Aerospace & Technologies Corp,USA,0.49119999999999997,0.4166,17.906866,0.784,62.653065,2011-01-01
2011,Day & Zimmermann,USA,0.48960000000000004,0.6477,-24.409449,2.7281999999999997,17.9459,2011-01-01
2011,IMI Systems,Israel,0.4859,0.5086,-4.463235,0.4859,100.0,2011-01-01
2010,Lockheed Martin Corporation,USA,42.8,42.0257,1.8424459,45.8,93.44978,2010-01-01
2010,BAE Systems,United Kingdom,33.1095,33.418800000000005,-0.9255293,34.6136,95.654594,2010-01-01
2010,Northrop Grumman Corporation,USA,31.181,30.6569,1.7095649,34.757,89.711426,2010-01-01
2010,Boeing,USA,30.858,31.932,-3.3633974,64.306,47.98619,2010-01-01
2010,General Dynamics Corporation,USA,26.622,25.9046,2.769394,32.466,81.999626,2010-01-01
2010,Raytheon Company,USA,23.4202,23.1393,1.2139453,25.183,93.00004,2010-01-01
2010,Airbus Defence and Space,Netherlands,16.2867,15.0137,8.478923,60.7344,26.816269,2010-01-01
2010,Leonardo SpA,Italy,14.4429,13.3321,8.331778,24.8171,58.197372,2010-01-01
2010,L-3 Communications Holdings,USA,13.074,13.014,0.461042,15.68,83.380104,2010-01-01
2010,United Technologies Corporation,USA,11.6,11.1,4.504504,54.326,21.352575,2010-01-01
2010,Thales,France,9.956,10.456700000000001,-4.7883196,17.3899,57.25162,2010-01-01
2010,SAIC,USA,8.677,8.4,3.297619,11.117,78.051636,2010-01-01
2010,Oshkosh Corporation,USA,7.1617,2.5948,176.00201,9.8424,72.763756,2010-01-01
2010,ITT Inc,USA,5.484,5.698,-3.755704,10.995,49.877216,2010-01-01
2010,Honeywell International Inc,USA,5.4,5.382,0.33444816,33.37,16.1822,2010-01-01
2010,Booz Allen Hamilton,USA,4.662,4.299,8.443824,5.6,83.25,2010-01-01
2010,Computer Sciences Corporation,USA,4.498,4.2033000000000005,7.011163,16.0,28.112501,2010-01-01
2010,Rolls Royce,United Kingdom,4.4833,3.1469,42.46719,16.7967,26.691553,2010-01-01
2010,GE,USA,4.1,4.2,-2.3809524,150.211,2.7294939,2010-01-01
2010,Textron Inc,USA,3.9995,3.3,21.19697,10.525,38.0,2010-01-01
2010,Almaz-Antey,Russia,3.9405,3.263,20.763102,4.4276,88.99855,2010-01-01
2010,URS Corporation,USA,3.7361,3.4833000000000003,7.257487,9.177100000000001,40.71112,2010-01-01
2010,KBR Inc,USA,3.5638,5.4102,-34.128128,10.099,35.288643,2010-01-01
2010,DCNS,France,3.3186999999999998,3.355,-1.0819687,3.3186999999999998,100.0,2010-01-01
2010,SAFRAN Group,France,3.1424000000000003,3.0677,2.4350476,14.2836,22.000057,2010-01-01
2010,Mitsubishi Heavy Industries Limited,Japan,3.0394,2.8331,7.2817693,35.0162,8.679982,2010-01-01
2010,Rockwell Collins,USA,2.9,2.579,12.446685,4.7,61.702126,2010-01-01
2010,Saab AB,Sweden,2.8874,2.5945,11.289262,3.3971,84.99602,2010-01-01
2010,ATK,USA,2.73,2.74,-0.3649635,4.8423,56.378166,2010-01-01
2010,Rheinmetall AG,Germany,2.6641999999999997,2.6466,0.6649986,5.2953,50.312542,2010-01-01
2010,DynCorp,USA,2.6238,2.3819,10.155765,3.6961999999999997,70.98642,2010-01-01
2010,Harris Corporation,USA,2.6223,2.6866999999999996,-2.396989,5.2061,50.36976,2010-01-01
2010,Elbit Systems Ltd,Israel,2.5366,2.6908000000000003,-5.7306356,2.6700999999999997,95.00019,2010-01-01
2010,ManTech International Corporation,USA,2.4947,1.9193,29.979673,2.604,95.80261,2010-01-01
2010,CACI International Inc,USA,2.4505,2.0783,17.908865,3.1491,77.81589,2010-01-01
2010,Israel Aerospace Industries,Israel,2.38,2.234,6.5353622,3.148,75.60355,2010-01-01
2010,Hindustan Aeronautics Limited,India,2.2676999999999996,1.9995,13.41335,2.4964,90.838806,2010-01-01
2010,Goodrich Corporation,USA,2.201,2.0058,9.731775,6.967,31.591791,2010-01-01
2010,Bechtel Group,USA,2.2,2.1,4.7619047,27.9,7.885305,2010-01-01
2010,ViStar Corporation,USA,2.151,2.885,-25.441942,12.145,17.710993,2010-01-01
2010,Babcock International,United Kingdom,2.0878,2.1386999999999996,-2.3799458,2.9486999999999997,70.804085,2010-01-01
2010,Cobham,United Kingdom,1.9987000000000001,2.2664,-11.811682,2.941,67.95988,2010-01-01
2010,QinetiQ Group,United Kingdom,1.9213,1.7954,7.0123663,2.6319,73.000496,2010-01-01
2010,Russian Helicopters,Russia,1.9054,0.8138,134.13617,2.6723000000000003,71.30187,2010-01-01
2010,Fluor Corporation,USA,1.8842,0.8715,116.20195,20.849,9.037363,2010-01-01
2010,Rafael Advanced Defense Systems Ltd,Israel,1.8448,1.607,14.797764,1.8448,100.0,2010-01-01
2010,ST Engineering,Singapore,1.8009000000000002,1.4513,24.088745,4.392399999999999,41.000366,2010-01-01
2010,Serco,United Kingdom,1.6695,1.597,4.539762,6.677899999999999,25.000376,2010-01-01
2010,Kongsberg Gruppen,Norway,1.4998,1.0597999999999999,41.517265,2.5656999999999996,58.455784,2010-01-01
2010,Nexter Group,France,1.4284000000000001,1.2369,15.482254,1.4284000000000001,100.0,2010-01-01
2010,Sukhoi Aviation Holding Company,Russia,1.4042000000000001,1.522,-7.7398195,1.4627000000000001,96.00055,2010-01-01
2010,Irkut Corporation,Russia,1.4,1.1037000000000001,26.84607,1.673,83.68201,2010-01-01
2010,Dassault Aviation,France,1.273,1.3665,-6.842298,5.5581000000000005,22.90351,2010-01-01
2010,United Engine Corporation,Russia,1.2437,0.7133999999999999,74.33416,2.7996,44.424202,2010-01-01
2010,KraussMaffei Wegmann,Germany,1.1947,1.7221,-30.6254,1.1947,100.0,2010-01-01
2010,Mitsubishi Electric,Japan,1.1877,1.9687999999999999,-39.67392,42.6139,2.7871187,2010-01-01
2010,GKN Group,United Kingdom,1.0542,1.0520999999999998,0.19959849,2.243,46.999554,2010-01-01
2010,Jacobs Engineering Inc,USA,1.0531,0.9717,8.377067,9.9,10.637374,2010-01-01
2010,Kawasaki Heavy Industries,Japan,1.0427,1.1239000000000001,-7.2248483,14.343,7.269748,2010-01-01
2010,Hanwha Techwin,South Korea,1.032,1.374,-24.89083,2.752,37.5,2010-01-01
2010,Tactical Missiles Corporation,Russia,1.0287,0.9108999999999999,12.932256,1.1180999999999999,92.004295,2010-01-01
2010,NEC Corporation,Japan,1.0088,0.7786000000000001,29.56589,36.4144,2.7703326,2010-01-01
2010,Bharat Electronics Limited,India,0.9977,0.916,8.919215,1.2109,82.39326,2010-01-01
2010,Hewlett-Packard,USA,0.9719,1.7510999999999999,-44.49774,126.033,0.77114725,2010-01-01
2010,Diehl Stiftung,Germany,0.9637,0.9662000000000001,-0.2587456,3.6175,26.639944,2010-01-01
2010,Fincantieri SpA,Italy,0.943,0.7353999999999999,28.229532,3.8178,24.700089,2010-01-01
2010,AAR Corp,USA,0.9424,0.645,46.108532,1.7758,53.06904,2010-01-01
2010,Chemring Group,United Kingdom,0.929,0.7781,19.393398,0.929,100.0,2010-01-01
2010,IHI Marine,Japan,0.9177000000000001,,,2.3368,39.271652,2010-01-01
2010,Ultra Electronics Holdings,United Kingdom,0.878,0.8154,7.6772103,1.0975,80.0,2010-01-01
2010,CAE,Canada,0.8509,0.7427,14.568467,1.6023,53.10491,2010-01-01
2010,LIG Nex1,South Korea,0.811,0.7635,6.2213492,0.811,100.0,2010-01-01
2010,RUAG Holding,Switzerland,0.8102,0.8449,-4.106996,1.726,46.940907,2010-01-01
2010,Cubic Corporation,USA,0.8051,0.7098,13.426315,1.1942000000000002,67.41752,2010-01-01
2010,Meggitt,United Kingdom,0.789,0.8102,-2.6166391,1.7931,44.002007,2010-01-01
2010,Indra Sistemas,Spain,0.7884,0.9509,-17.089073,3.3943000000000003,23.227177,2010-01-01
2010,Curtiss-Wright Corporation,USA,0.784,0.759,3.2938077,1.893,41.41574,2010-01-01
2010,Alion Science and Technology,USA,0.7717999999999999,0.7353,4.9639606,0.834,92.54196,2010-01-01
2010,Aselsan,Turkey,0.7622000000000001,0.6431,18.519678,0.7896,96.52989,2010-01-01
2010,Battelle,USA,0.7532000000000001,0.737,2.1981022,6.2,12.148387,2010-01-01
2010,Teledyne Technologies,USA,0.7273999999999999,0.7777999999999999,-6.47981,1.6442,44.24036,2010-01-01
2010,Accenture,Ireland,0.725,0.453,60.04415,21.6,3.3564813,2010-01-01
2010,Teledyne FLIR,USA,0.706,0.6553,7.736916,1.385,50.974728,2010-01-01
2010,SRC Inc,USA,0.691,0.471,46.70913,0.701,98.57346,2010-01-01
2010,VSE Corporation,USA,0.6754,0.8402999999999999,-19.62394,0.866,77.99076,2010-01-01
2010,Embraer,Brazil,0.667,0.4804,38.842632,5.3125,12.555294,2010-01-01
2010,SRA International,USA,0.661,0.5599,18.056791,1.6665999999999999,39.661587,2010-01-01
2010,Patria Group,Finland,0.6584,0.662,-0.543803,0.7487,87.939095,2010-01-01
2010,Deloitte,USA,0.6574,0.1765,272.4646,10.9,6.031193,2010-01-01
2010,Force Protection Inc,USA,0.656,0.9771,-32.86255,0.656,100.0,2010-01-01
2010,ARINC,USA,0.6497999999999999,0.8335,-22.039595,1.0832,59.988922,2010-01-01
2010,Day & Zimmermann,USA,0.6477,0.637,1.6797507,2.382,27.191437,2010-01-01
2010,KBP Instrument Design Bureau,Russia,0.6274,,,0.6286,99.80911,2010-01-01
2010,Nammo,Norway,0.5709,0.5137999999999999,11.113281,0.5709,100.0,2010-01-01
2010,Wyle Laboratories,USA,0.5635,0.39080000000000004,44.191406,0.9241,60.978252,2010-01-01
2010,MC Dean Inc,USA,0.5482,0.445,23.191013,0.8201,66.84551,2010-01-01
2010,IMI Systems,Israel,0.5086,0.465,9.376346,0.5086,100.0,2010-01-01
2010,Fujitsu Limited,Japan,0.5038,0.5334,-5.549313,52.9371,0.95169544,2010-01-01
2010,RTI Systems,Russia,0.449,,,0.506,88.735176,2010-01-01
2009,Lockheed Martin Corporation,USA,42.0257,39.7398,5.752164,45.189,92.99985,2009-01-01
2009,BAE Systems,United Kingdom,33.418800000000005,32.7087,2.170987,35.0941,95.226265,2009-01-01
2009,Boeing,USA,31.932,31.082,2.7347016,68.281,46.76557,2009-01-01
2009,Northrop Grumman Corporation,USA,30.6569,26.579,15.342565,33.755,90.8218,2009-01-01
2009,General Dynamics Corporation,USA,25.9046,22.854,13.348208,31.981,80.99997,2009-01-01
2009,Raytheon Company,USA,23.1393,21.5518,7.365974,24.881,92.99988,2009-01-01
2009,Airbus Defence and Space,Netherlands,15.0137,16.2084,-7.3708706,59.711800000000004,25.143606,2009-01-01
2009,Leonardo SpA,Italy,13.3321,10.2195,30.457455,24.345200000000002,54.762745,2009-01-01
2009,L-3 Communications Holdings,USA,13.014,12.159,7.031828,15.615,83.34294,2009-01-01
2009,United Technologies Corporation,USA,11.1,9.9758,11.269274,52.92,20.975056,2009-01-01
2009,SAIC,USA,8.4,7.661,9.64626,10.846,77.44791,2009-01-01
2009,Thales,France,8.032,7.944100000000001,1.1064804,17.9881,44.651745,2009-01-01
2009,ITT Inc,USA,6.0975,6.0941,0.055790063,10.9045,55.917282,2009-01-01
2009,KBR Inc,USA,5.4102,6.6743999999999994,-18.941025,12.105,44.693928,2009-01-01
2009,Honeywell International Inc,USA,5.382,5.313,1.2987013,30.908,17.412968,2009-01-01
2009,Booz Allen Hamilton,USA,4.299,3.575,20.251747,5.1,84.29411,2009-01-01
2009,Computer Sciences Corporation,USA,4.2033000000000005,3.8,10.6131525,16.739900000000002,25.109467,2009-01-01
2009,GE Aviation,USA,4.2,4.2,0.0,18.7,22.459892,2009-01-01
2009,URS Corporation,USA,3.4833000000000003,3.37,3.3620193,9.2491,37.66096,2009-01-01
2009,DCNS,France,3.355,3.6863,-8.987333,3.355,100.0,2009-01-01
2009,Textron Inc,USA,3.3,3.4,-2.9411764,10.5,31.428572,2009-01-01
2009,Almaz-Antey,Russia,3.263,4.3351999999999995,-24.732426,3.6663,88.99981,2009-01-01
2009,Rolls Royce,United Kingdom,3.1469,3.131,0.50782186,16.3047,19.30057,2009-01-01
2009,SAFRAN Group,France,3.0677,3.0379,0.9809424,14.569,21.056353,2009-01-01
2009,Navistar Defense,USA,2.885,4.0,-27.875,11.569,24.937334,2009-01-01
2009,Mitsubishi Heavy Industries Limited,Japan,2.8331,3.1382,-9.722129,26.6843,10.617105,2009-01-01
2009,ATK,USA,2.74,2.85,-3.8596492,4.8077,56.991905,2009-01-01
2009,Elbit Systems Ltd,Israel,2.6908000000000003,2.5061,7.370015,2.8324000000000003,95.00072,2009-01-01
2009,Harris Corporation,USA,2.6866999999999996,2.4657,8.962973,5.0,53.733997,2009-01-01
2009,Rheinmetall AG,Germany,2.6466,2.6687,-0.82811314,4.7688999999999995,55.49708,2009-01-01
2009,Oshkosh Corporation,USA,2.5948,1.8919000000000001,37.15313,5.6952,45.561172,2009-01-01
2009,Rockwell Collins,USA,2.579,2.366,9.002536,4.47,57.69575,2009-01-01
2009,DynCorp,USA,2.3819,1.8509,28.688738,3.5853,66.435165,2009-01-01
2009,Bechtel Group,USA,2.2975,2.2029,4.294344,30.8,7.4594154,2009-01-01
2009,Cobham,United Kingdom,2.2664,1.6302,39.025887,2.944,76.98369,2009-01-01
2009,Israel Aerospace Industries,Israel,2.234,2.203,1.4071721,2.881,77.54252,2009-01-01
2009,Babcock International,United Kingdom,2.1386999999999996,2.1172,1.0154922,3.0161,70.90945,2009-01-01
2009,CACI International Inc,USA,2.0783,1.8075,14.982022,2.7302,76.12263,2009-01-01
2009,Saab AB,Sweden,2.0145999999999997,2.9574000000000003,-31.879353,2.4249,83.07972,2009-01-01
2009,Goodrich Corporation,USA,2.0058,1.794,11.806023,6.686,30.000002,2009-01-01
2009,Hindustan Aeronautics Limited,India,1.9995,1.6412,21.83159,2.1820999999999997,91.631905,2009-01-01
2009,Mitsubishi Electric,Japan,1.9687999999999999,1.5551,26.602797,36.1352,5.448427,2009-01-01
2009,ManTech International Corporation,USA,1.9193,1.7549000000000001,9.368056,2.0202999999999998,95.00075,2009-01-01
2009,QinetiQ Group,United Kingdom,1.7954,2.0322999999999998,-11.656745,2.5994,69.06979,2009-01-01
2009,Hewlett-Packard,USA,1.7510999999999999,2.0271,-13.61551,114.552,1.5286508,2009-01-01
2009,KraussMaffei Wegmann,Germany,1.7221,2.0591999999999997,-16.370436,1.7221,100.0,2009-01-01
2009,Rafael Advanced Defense Systems Ltd,Israel,1.607,1.528,5.170157,1.607,100.0,2009-01-01
2009,Serco,United Kingdom,1.597,1.4465999999999999,10.396794,6.2156,25.693417,2009-01-01
2009,Sukhoi Aviation Holding Company,Russia,1.522,2.0392,-25.362885,1.64,92.80488,2009-01-01
2009,ST Engineering,Singapore,1.4513,1.2479,16.299385,3.8193,37.99911,2009-01-01
2009,Hanwha Techwin,South Korea,1.374,0.7465,84.05894,3.0856999999999997,44.527985,2009-01-01
2009,Dassault Aviation,France,1.3665,2.1184000000000003,-35.493767,4.7703,28.645998,2009-01-01
2009,Nexter Group,France,1.2369,0.766,61.4752,1.2369,100.0,2009-01-01
2009,Kawasaki Heavy Industries,Japan,1.1239000000000001,1.5291,-26.499245,12.6459,8.8874655,2009-01-01
2009,Irkut Corporation,Russia,1.1037000000000001,1.1498,-4.0094013,1.1618,94.99913,2009-01-01
2009,Kongsberg Gruppen,Norway,1.0597999999999999,0.7553,40.315117,2.2081999999999997,47.993843,2009-01-01
2009,GKN Group,United Kingdom,1.0520999999999998,1.0777,-2.375427,6.5758,15.999575,2009-01-01
2009,Force Protection Inc,USA,0.9771,1.3263,-26.328888,0.9771,100.0,2009-01-01
2009,Jacobs Engineering Inc,USA,0.9717,1.008,-3.6011894,11.4674,8.473585,2009-01-01
2009,Indra Sistemas,Spain,0.9509,1.0059,-5.46774,3.5045,27.133686,2009-01-01
2009,Bharat Electronics Limited,India,0.916,0.855,7.1345034,1.1012,83.18199,2009-01-01
2009,Tactical Missiles Corporation,Russia,0.9108999999999999,1.1525999999999998,-20.969976,0.9901,92.00081,2009-01-01
2009,Fluor Corporation,USA,0.8715,0.7777000000000001,12.061204,21.990299999999998,3.963111,2009-01-01
2009,RUAG Holding,Switzerland,0.8449,0.7788999999999999,8.473488,1.5660999999999998,53.949303,2009-01-01
2009,VSE Corporation,USA,0.8402999999999999,0.8317,1.0340238,1.0146,82.820816,2009-01-01
2009,ARINC,USA,0.8335,0.7028,18.597042,1.2439,67.006996,2009-01-01
2009,Ultra Electronics Holdings,United Kingdom,0.8154,0.736,10.788047,1.0192,80.00392,2009-01-01
2009,Russian Helicopters,Russia,0.8138,0.8451000000000001,-3.7037022,1.8205,44.702003,2009-01-01
2009,Meggitt,United Kingdom,0.8102,0.8391000000000001,-3.444162,1.8005,44.99861,2009-01-01
2009,Uralvagonzavod,Russia,0.8015,0.6467999999999999,23.917751,1.144,70.06119,2009-01-01
2009,NEC Corporation,Japan,0.7786000000000001,0.9813999999999999,-20.664362,38.6133,2.0164034,2009-01-01
2009,Chemring Group,United Kingdom,0.7780900000000001,0.6881,13.078049,0.7858999999999999,99.00623,2009-01-01
2009,Teledyne Technologies,USA,0.7777999999999999,0.7545,3.0881362,1.7652,44.062996,2009-01-01
2009,MiG,Russia,0.7625,,,0.7702,99.00026,2009-01-01
2009,Curtiss-Wright Corporation,USA,0.759,0.663,14.479639,1.81,41.9337,2009-01-01
2009,CAE,Canada,0.7427,0.6494,14.3671055,1.4018,52.981876,2009-01-01
2009,Alion Science and Technology,USA,0.7372000000000001,0.6604,11.629313,0.8022,91.897285,2009-01-01
2009,Battelle,USA,0.737,0.794,-7.1788416,5.6,13.160714,2009-01-01
2009,Fincantieri SpA,Italy,0.7353999999999999,0.5845,25.81694,4.5588999999999995,16.131084,2009-01-01
2009,Agility,Kuwait,0.7155,2.2,-67.47727,1.7054,41.954967,2009-01-01
2009,Cubic Corporation,USA,0.7098,0.6078,16.781837,1.0167,69.8141,2009-01-01
2009,Diehl Stiftung,Germany,0.69,0.9113,-24.283989,2.9283,23.563158,2009-01-01
2009,Patria Group,Finland,0.662,0.6764,-2.1289213,0.7523,87.99681,2009-01-01
2009,Teledyne FLIR,USA,0.6553,0.6,9.216664,1.1471,57.126663,2009-01-01
2009,Aselsan,Turkey,0.6431,0.5153,24.801085,0.6693,96.08546,2009-01-01
2009,Day & Zimmermann,USA,0.637,0.5483,16.177277,2.1,30.333334,2009-01-01
2009,Korea Aerospace Industries,South Korea,0.6222000000000001,0.5845,6.4499593,0.8565,72.644485,2009-01-01
2009,AAR Corp,USA,0.6141,0.5187999999999999,18.369312,1.424,43.124996,2009-01-01
2009,SRA International,USA,0.5599,0.6691,-16.320423,1.5407,36.340626,2009-01-01
2009,Sevmash,Russia,0.5344,0.43239999999999995,23.589277,0.668,80.0,2009-01-01
2009,Fujitsu Limited,Japan,0.5334,0.4427,20.487919,5.0282,10.6081705,2009-01-01
2009,Nammo,Norway,0.5137999999999999,0.466,10.257508,0.5496,93.486176,2009-01-01
